Country,Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Health.Total Population,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth
World,1984,27.24621142,9.853538046,3.606223848,66.30169189,61.87467673,64.03285416,1.757404296,4676988799,148855,0.003393159,368567613,7.905225013,40835809.3,37.8640536,0.255854036,10.35270741,129819929.4,2774706337,1.171263906,134158711.4,36.02673966,40.41563611,2.634969762
World,1985,26.9776941,9.732798354,3.575879292,66.56459001,62.12594294,64.29096165,1.720544061,4757458452,319252,0.006864542,385168677,8.114777863,41113865.7,38.12240125,0.254954954,10.50025371,129818440.4,2805636117,1.11470463,134158711.4,36.64701592,40.77096133,2.615620849
World,1986,27.01742265,9.624011539,3.548395646,66.8002683,62.39450457,64.54492886,1.73141985,4839830032,750629,0.015877534,403493836,8.345218649,41421064.2,38.40728346,0.253580016,10.59728122,129818340.4,2837031973,1.119028081,134158711.4,37.28155835,41.12817746,2.623920162
World,1987,27.10063316,9.493146884,3.513675976,67.07564001,62.71742593,64.84569204,1.762364741,4925125490,1450136,0.029549098,420346734,8.539795035,41689429.6,38.65608685,0.25093453,10.67814062,129818440.4,2869392457,1.140645728,134158711.4,37.93856616,41.48913837,2.657731122
World,1988,27.05695713,9.369735981,3.471104821,67.32126671,62.97858957,65.09968193,1.777729586,5012680903,2545270,0.050881318,441025086,8.782273721,41868335.1,38.8220075,0.246786343,10.69503087,129818350.4,2902941555,1.169205625,134157371.4,38.61303805,41.84046768,2.642221087
World,1989,26.58327956,9.281397995,3.415979216,67.52430477,63.18677793,65.30388643,1.764432221,5101126260,4327956,0.084911225,464590330,9.084236256,42090375.6,39.02789602,0.242952747,10.72159916,129818340.4,2935423028,1.118915844,134157381.4,39.29434196,42.21064653,2.66701825
World,1990,26.07460996,9.171133957,3.345220899,67.74519153,63.39174488,65.51618656,1.73301374,5189529479,7353071,0.141735301,489402033.5,9.400547709,42223651,39.15183375,0.239138425,10.74333401,129817350.4,2968218292,1.117224458,134157381.4,39.97562316,42.56175903,2.581585454
World,1991,25.67890663,9.144698798,3.271361498,67.94317938,63.5577683,65.69764594,1.719607093,5278768996,11210115,0.211158591,517565981,9.768741929,42394673.5,39.31041418,0.235690841,10.77864737,129817350.4,3000373586,1.083319717,134158051.4,40.66304681,42.92216415,2.582947531
World,1992,25.0180452,9.101346367,3.18191752,68.11391709,63.71691527,65.86364229,1.638968272,5365286345,16276503,0.301797543,543058075,10.08275434,42494938,39.40268648,0.232213782,10.80396465,129819260.4,3030268086,0.996359258,134159881.4,41.32889317,43.28423417,2.498507471
World,1993,24.38810834,9.036265645,3.094900592,68.24594301,63.85470044,65.99900456,1.544588372,5448157934,23245154,0.427033055,570911657,10.41511276,48538443.5,37.48703879,0.257493374,10.74385044,129819323.4,3058612346,0.935371366,134159940.4,41.96723409,43.6250997,2.34534508
World,1994,23.98545003,9.071327099,3.005912458,68.3594904,63.91890188,66.08551773,1.535132351,5531794369,34163332,0.618287157,602680250,10.82945407,48912246.9,37.74027254,0.253190259,10.75477157,129714613.4,3085830465,0.889884559,134042450.4,42.6458841,43.98460538,2.374143162
World,1995,23.60574484,8.995640608,2.93178961,68.56999717,64.06335588,66.26071458,1.491788911,5614317064,55511190,0.990245006,642230014,11.37271317,49069240,37.86483794,0.249064945,10.73901496,129702870.4,3112164623,0.853389656,134035537.4,43.28598933,44.33877014,2.312345665
World,1996,23.16597771,8.951751359,2.859270962,68.74417309,64.24339557,66.43748323,1.489642445,5697950314,90742447,1.585085397,688145199,12.01451656,49033936,37.83845364,0.244585967,10.70377217,129699930.4,3137643913,0.818699943,134035567.4,43.93179161,44.70742399,2.334735645
World,1997,22.87166745,8.851037593,2.80240692,68.96622466,64.52427483,66.69221864,1.439429207,5779968275,145039493,2.499085584,738013183,12.70984939,49059138,37.85803032,0.239525672,10.6336635,129699489.4,3162341530,0.787138939,134035647.4,44.56431017,45.06424739,2.251418164
World,1998,22.53358015,8.752678277,2.750441174,69.20463798,64.8170403,66.96104291,1.418100067,5861934009,214950979,3.65660963,792073161,13.46090728,49177548,37.92911017,0.23674968,10.65406721,129768828.4,3186218232,0.755032364,134104387.4,45.17212709,45.42448577,2.230829556
World,1999,22.11492858,8.6719937,2.708714967,69.3999456,65.07887083,67.19153174,1.383344044,5943024724,318094174,5.339147415,838312565,14.06371945,49228004,37.97564232,0.233675152,10.6634768,129742822.4,3208696925,0.705497595,134077127.4,45.8061927,45.79164305,2.207079642
World,2000,21.67900198,8.638637569,2.670798367,69.62075119,65.32567919,67.42397076,1.346505655,6023047888,490979600,8.13711498,904479687,14.98244721,49168173.9,37.92750368,0.230097595,10.64152925,129749604.4,3229695921,0.654439995,134077127.4,46.42054915,46.16497455,2.178761126
World,2001,21.41018601,8.578187443,2.645004902,69.87401523,65.61051768,67.69430412,1.310865586,6102001950,738151139,12.07503129,975018721,15.9498251,49245152,37.98280805,0.226383232,10.62473716,129763513.4,3248698120,0.588358764,134110327.4,47.02401923,46.55066589,2.16064847
World,2002,21.05618391,8.500348274,2.614054584,70.15164109,65.91665746,67.98632695,1.278495281,6180015757,960971700,15.52632773,1034443637,16.71340678,49240962.2,37.97990683,0.223344671,10.61616256,129762391.6,3262446813,0.423206235,134110717.6,47.62563082,47.00332047,2.265787016
World,2003,20.7916938,8.452739703,2.59101148,70.39513729,66.17819293,68.23948121,1.25870972,6257804216,1164248294,18.58099919,1083315836,17.28934521,49131860.4,37.91312838,0.221624386,10.62184636,129736287.4,3272326920,0.302843466,134074071.4,48.23480262,47.5051174,2.342681944
World,2004,20.55742249,8.428353672,2.573638663,70.6345604,66.44996891,68.49525161,1.234967879,6335086088,1414992537,22.30578577,1135657647,17.91120273,48969570,37.78801305,0.219657187,10.65800983,129735883.4,3281036436,0.266156659,134074173.4,48.830639,48.00912264,2.312233058
World,2005,20.38968147,8.306309333,2.558243639,70.94330101,66.75606745,68.80222979,1.222254582,6412516968,1760951960,27.40006942,1203343773,18.7907199,49160705.8,37.93651839,0.218333246,10.72381469,129732423.4,3288742701,0.234872887,134072617.4,49.42879197,48.51797663,2.29850626
World,2006,20.24589881,8.286066624,2.538955454,71.18061458,66.98628029,69.03472242,1.211066534,6490176815,2205267896,33.91292587,1243343397,19.44240927,49095208.6,37.88539991,0.215773995,10.72656597,129734391.4,3295573725,0.207709287,134074575.4,50.02664864,49.03000598,2.282521243
World,2007,20.09314525,8.234351238,2.530758992,71.47779708,67.28347474,69.33352728,1.198472603,6567959806,2744574819,41.76468389,1261054440,19.26213974,49096557.1,37.85875313,0.212695057,10.70573414,129728254,3302176563,0.200354735,134074911,50.62859943,49.53415009,2.241926061
World,2008,20.01081405,8.188301471,2.524020053,71.73682919,67.53694981,69.59107646,1.183879763,6645716553,3368126869,50.52487555,1253976563,18.89651793,48965070.8,37.75424775,0.208788278,10.63531349,129728067.6,3308139523,0.180576656,134074952.6,51.22805478,50.03592896,2.211686325
World,2009,19.92339124,8.171187752,2.515321521,71.97716327,67.76053992,69.82279621,1.187688918,6724646992,4028070041,59.70663668,1249312802,18.60312279,49014358.7,37.79974971,0.207477374,10.69329796,129713225.6,3313514903,0.162489519,134274401.6,51.84241592,50.54361286,2.217405215
World,2010,19.76532182,8.103264363,2.500513,72.23092781,68.01400332,70.07778809,1.176195748,6803742004,4635598795,67.89625747,1253964650,18.36543963,48914208.7,37.72299479,0.205164718,10.69855345,129711573.9,3318623896,0.15418651,134271962.9,52.45285212,51.04460158,2.182010525
World,2011,19.5830024,8.053118077,2.489344827,72.46825613,68.25157619,70.31534978,1.172448455,6883512372,5297679999,76.65912269,1229257138,17.79178027,48880620.2,37.69743846,0.202887296,10.70382981,129710379.1,3323461511,0.145771716,134272064.1,53.0683236,51.54292713,2.163389017
World,2012,19.43326712,8.000179925,2.476430222,72.71589118,68.49732596,70.56131033,1.17855029,6964638027,5889304638,84.22537548,1201281065,17.18001614,49052958.5,37.61028211,0.201718436,10.76749536,129710427.3,3328265359,0.144543512,134289915.8,53.69374053,52.03977358,2.15733643
World,2013,19.3590006,7.993536807,2.468950595,72.9317675,68.71627183,70.77924335,1.126656744,7043105591,6264810140,88.55531564,1179046934,16.66560805,49158565.1,37.67522666,0.19855761,10.75979987,129733917.3,3331936322,0.110296584,134324740.8,54.2888532,52.52303083,2.068414074
St. Lucia,1980,36.283,6.884,4.891,71.807,64.863,68.25031707,1.508413087,116292,0,0,4600,3.955560142,202,33.1147541,0.040415506,7.704918033,610,85744,1.142440613,620,190.642623,26.268,2.542861075
St. Lucia,1981,35.619,6.663,4.703,72.354,65.38,68.78195122,1.444475251,117984,0,0,4800,4.068348251,205,33.60655738,0.038140765,7.37704918,610,86671,1.075322834,620,193.4163934,26.54,2.473412976
St. Lucia,1982,34.835,6.457,4.512,72.821,65.859,69.25509756,1.354528932,119593,0,0,5000,4.180846705,208,34.09836066,0.035955282,7.049180328,610,87528,0.983940108,620,196.0540984,26.812,2.373174582
St. Lucia,1983,34.013,6.274,4.328,73.186,66.297,69.6574878,1.293513589,121150,0,0,4953,4.088320264,210,34.42622951,0.033016921,6.557377049,610,88334,0.916634228,620,198.6065574,27.087,2.315110873
St. Lucia,1984,33.219,6.121,4.161,73.442,66.695,69.98621951,1.302255496,122738,0,0,5000,4.073718001,212,34.75409836,0.030145513,6.06557377,610,89152,0.92176937,620,201.2098361,27.364,2.319311214
St. Lucia,1985,32.475,6.004,4.014,73.592,67.052,70.2422439,1.399665253,124468,0,0,6658,5.349166051,215,35.24590164,0.028119677,5.737704918,610,90061,1.014444036,620,204.0459016,27.643,2.415071858
St. Lucia,1986,31.783,5.934,3.888,73.648,67.376,70.4355122,1.552940123,126416,0,0,7564,5.98341982,218,35.73770492,0.026104291,5.409836066,610,91117,1.165717646,620,207.2393443,27.923,2.559460288
St. Lucia,1987,31.127,5.924,3.78,73.639,67.675,70.58426829,1.728426473,128620,0,0,8210,6.383144146,212,34.75409836,0.025656974,5.409836066,610,92343,1.33655102,620,210.852459,28.205,2.732929671
St. Lucia,1988,30.467,5.973,3.683,73.597,67.958,70.70873171,1.857924747,131032,0,0,8902,6.793760303,210,34.42622951,0.022895171,4.918032787,610,93704,1.463097259,620,214.8065574,28.488,2.855978364
St. Lucia,1989,29.773,6.077,3.589,73.551,68.23,70.82560976,1.889958131,133532,0,0,10918,8.176317287,210,34.42622951,0.022466525,4.918032787,610,95110,1.489323873,620,218.904918,28.774,2.888649693
St. Lucia,1990,29.037,6.227,3.495,73.514,68.49,70.94073171,1.797544374,135954,0,0,12521,9.209732704,210,34.42622951,0.022066287,4.918032787,610,96444,1.392841252,620,222.8754098,29.061,2.792359222
St. Lucia,1991,28.253,6.409,3.398,73.488,68.727,71.04943902,1.624058983,138180,0,0,17000,12.30279346,209,34.26229508,0.020987118,4.754098361,610,97626,1.218132237,620,226.5245902,29.349,2.608061492
St. Lucia,1992,27.42,6.609,3.298,73.462,68.925,71.13817073,1.42203094,140159,131,0.090181878,17170,12.25037279,198,32.45901639,0.019977311,4.590163934,610,98711,1.105253768,620,229.7688525,29.572,2.180521017
St. Lucia,1993,26.551,6.807,3.195,73.42,69.075,71.1945122,1.258466836,141934,262,0.180363757,20293,14.29749038,197,32.29508197,0.019022926,4.426229508,610,100249,1.546070201,620,232.6786885,29.369,0.570172235
St. Lucia,1994,25.662,6.987,3.09,73.356,69.175,71.2145122,1.161378393,143592,393,0.270545635,24223,16.8693242,197,32.29508197,0.018803276,4.426229508,610,101711,1.447836739,620,235.3967213,29.167,0.46909116
St. Lucia,1995,24.761,7.138,2.983,73.278,69.231,71.20514634,1.156306374,145262,524,0.360727513,25012,17.21854305,195,31.96721311,0.017210282,4.098360656,610,103187,1.440741766,620,238.1344262,28.965,0.462147661
St. Lucia,1996,23.856,7.253,2.873,73.199,69.259,71.18095122,1.216565011,147040,1000,0.680087051,30576,20.79434168,180,29.50819672,0.013601741,3.278688525,610,104744,1.49764018,620,241.0491803,28.765,0.523877886
St. Lucia,1997,22.947,7.331,2.76,73.132,69.277,71.1574878,1.298658125,148962,1400,0.939837005,33783,22.67893825,174,28.52459016,0.012754931,3.114754098,610,106411,1.57896771,620,244.2,28.565,0.601083757
St. Lucia,1998,22.043,7.38,2.644,73.096,69.307,71.15529268,1.354886106,150994,1600,1.059644754,36992,24.49898671,170,27.86885246,0.012583281,3.114754098,610,108163,1.633039357,620,247.5311475,28.366,0.655878297
St. Lucia,1999,21.161,7.406,2.528,73.108,69.366,71.19136585,1.36291,153066,1900,1.241294605,40373,26.37620373,155,25.40983607,0.013066259,3.278688525,610,109950,1.63863684,620,250.9278689,28.168,0.663201844
St. Lucia,2000,20.32,7.408,2.416,73.18,69.463,71.27617073,1.302677286,155073,2300,1.483172441,44465,28.67359244,154,25.24590164,0.012897152,3.278688525,610,111698,1.577308381,620,254.2180328,27.971,0.598908035
St. Lucia,2001,19.553,7.381,2.313,73.333,69.605,71.42353659,1.202493802,156949,2500,1.592874118,48900,31.15661775,142,23.27868852,0.012742993,3.278688525,610,113358,1.475215151,620,257.2934426,27.774,0.496746876
St. Lucia,2002,18.895,7.315,2.224,73.586,69.795,71.64426829,1.077960622,158650,2700,1.701859439,50000,31.51591554,139,22.78688525,0.012606366,3.278688525,610,115064,1.493754298,620,260.0819672,27.473,-0.011470916
St. Lucia,2003,18.358,7.212,2.152,73.932,70.02,71.92829268,0.982862833,160217,14313,8.933508929,51121,31.90735066,130,21.31147541,0.01248307,3.278688525,610,118033,2.547575108,620,262.6508197,26.329,-3.269499565
St. Lucia,2004,17.941,7.079,2.098,74.356,70.267,72.26163415,0.962170021,161766,99000,61.1995104,49000,30.29066677,130,21.31147541,0.012363537,3.278688525,610,120975,2.461966629,620,265.1901639,25.216,-3.357953339
St. Lucia,2005,17.635,6.929,2.062,74.837,70.526,72.62892683,1.041746552,163460,101000,61.78881684,42000,25.69435948,130,21.31147541,0.012235409,3.278688525,610,124012,2.479442244,620,267.9672131,24.133,-3.347811992
St. Lucia,2006,17.413,6.786,2.04,75.342,70.785,73.00792683,1.184079125,165407,105656,63.87637766,39000,23.57820407,110,18.03278689,0.012091387,3.278688525,610,127223,2.556311705,620,271.1590164,23.085,-3.256676922
St. Lucia,2007,17.235,6.677,2.029,75.831,71.034,73.374,1.35170869,167658,105600,62.98536306,39357,23.47457324,120,19.67213115,0.017893569,4.918032787,610,130659,2.664942376,620,274.8491803,22.068,-3.152569445
St. Lucia,2008,17.063,6.619,2.022,76.272,71.264,73.70692683,1.474833353,170149,147000,86.39486568,39688,23.32543829,110,18.03278689,0.017631605,4.918032787,610,134275,2.729905986,620,278.9327869,21.084,-3.087808613
St. Lucia,2009,16.863,6.621,2.013,76.643,71.472,73.99443902,1.50783152,172734,175045,101.3378953,40940,23.70118216,110,18.03278689,0.017367745,4.918032787,610,137961,2.708110073,620,283.1704918,20.131,-3.117157555
St. Lucia,2010,16.621,6.683,2,76.931,71.654,74.22814634,1.417533954,175200,189738,108.2979452,38561,22.0097032,110,18.03278689,0.017123288,4.918032787,610,141539,2.560426096,620,287.2131148,19.213,-3.25013264
St. Lucia,2011,16.338,6.794,1.982,77.14,71.812,74.41102439,1.246198029,177397,198212,111.7335693,37450,21.11084178,110,18.03278689,0.016911222,4.918032787,610,144667,2.18592521,620,290.8147541,18.45,-2.804780866
St. Lucia,2012,16.028,6.932,1.96,77.285,71.951,74.55295122,1.050846863,179271,216530,120.7836181,35904,20.02777917,110,18.03278689,0.016734441,4.918032787,610,146196,1.051363758,620,293.8868852,18.45,1.048562149
St. Lucia,2013,15.718,7.07,1.936,77.397,72.081,74.67417073,0.887991374,180870,216000,119.4227898,36842,20.36932604,106,17.37704918,0.016586499,4.918032787,610,147499,0.887320894,620,296.5081967,18.45,0.890954935
"Congo, Rep.",1980,42.323,12.609,6.231,57.359,54.492,55.89053659,2.882182602,1744922,0,0,7693,0.440879306,105220,30.81112738,0.277949387,1.420204978,341500,925995,1.159728918,342000,5.109581259,46.932,4.866256631
"Congo, Rep.",1981,41.993,12.427,6.178,57.621,54.728,56.13921951,2.908148672,1796412,0,0,8492,0.472720066,105250,30.81991215,0.271652605,1.428989751,341500,936703,1.149742788,342000,5.260357247,47.857,4.85990131
"Congo, Rep.",1982,41.614,12.253,6.112,57.862,54.933,56.36178049,2.937808051,1849970,0,0,8882,0.480115894,105280,30.82869693,0.265409709,1.437774524,341500,947536,1.149866801,342000,5.417188873,48.781,4.850159745
"Congo, Rep.",1983,41.202,12.094,6.036,58.07,55.093,56.54519512,2.95283106,1905411,0,0,8963,0.4703972,105540,30.90483163,0.270807716,1.510980966,341500,958288,1.128342814,342000,5.579534407,49.707,4.833341126
"Congo, Rep.",1984,40.776,11.959,5.952,58.23,55.196,56.676,2.945774104,1962375,0,0,9545,0.486400408,105580,30.91654466,0.264985031,1.522693997,341500,968766,1.087473756,342000,5.746339678,50.633,4.791480051
"Congo, Rep.",1985,40.349,11.855,5.864,58.328,55.233,56.7427561,2.910687493,2020333,0,0,9751,0.482643208,105620,30.92825769,0.258373248,1.528550512,341500,978649,1.014995247,342000,5.916055637,51.56,4.725014425
"Congo, Rep.",1986,39.935,11.794,5.774,58.339,55.184,56.72302439,2.858329267,2078914,0,0,10159,0.488668603,105680,30.94582723,0.25397876,1.546120059,341500,993284,1.484357604,342000,6.0875959,52.221,4.132182926
"Congo, Rep.",1987,39.538,11.784,5.682,58.241,55.034,56.59839024,2.806726515,2138090,0,0,10303,0.481878686,105650,30.93704246,0.245546259,1.537335286,341500,1012557,1.921746852,342000,6.260878477,52.642,3.609623759
"Congo, Rep.",1988,39.164,11.828,5.591,58.03,54.786,56.36843902,2.764632276,2198025,0,0,10905,0.496127205,105400,30.86383602,0.226567032,1.458272328,341500,1031665,1.869518725,342000,6.436383602,53.064,3.563108689
"Congo, Rep.",1989,38.823,11.922,5.503,57.715,54.452,56.04370732,2.726782821,2258785,0,0,15010,0.664516543,105420,30.86969253,0.221357942,1.464128843,341500,1050674,1.825786104,342000,6.614304539,53.485,3.517019458
"Congo, Rep.",1990,38.527,12.06,5.421,57.309,54.051,55.64026829,2.695045029,2320488,0,0,15768,0.679512241,105440,30.87554905,0.216333806,1.469985359,341500,1069629,1.787999638,342000,6.794986823,53.905,3.477253259
"Congo, Rep.",1991,38.296,12.237,5.347,56.829,53.605,55.17768293,2.670144055,2383283,0,0,15852,0.665132928,105210,30.80819912,0.200983266,1.402635432,341500,1088588,1.756958425,342000,6.978866764,54.324,3.444463088
"Congo, Rep.",1992,38.151,12.444,5.286,56.3,53.141,54.68197561,2.639200877,2447020,0,0,16905,0.690840287,105230,30.81405564,0.196565619,1.408491947,341500,1107448,1.717682561,342000,7.165505124,54.743,3.407501378
